,STUDY_ID,DAY,MONTH,YEAR,SAMPLE_DESC,PLOT,ID_SPECIES,LATITUDE,LONGITUDE,sum.allrawdata.ABUNDANCE,sum.allrawdata.BIOMASS,GENUS,SPECIES,GENUS_SPECIES
1584,18,NA,NA,1934,44.330000_-112.330000_20_34,20,248,44.33,-112.33,8,0,Artemisia,tripartita,Artemisia tripartita
1585,18,NA,NA,1934,44.330000_-112.330000_20_34,20,277,44.33,-112.33,1,0,Astragalus,lentiginosus,Astragalus lentiginosus
1586,18,NA,NA,1934,44.330000_-112.330000_20_34,20,317,44.33,-112.33,2,0,Balsamorhiza,sagittata,Balsamorhiza sagittata
1587,18,NA,NA,1936,44.330000_-112.330000_24_36,24,1969,44.33,-112.33,22,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1588,18,NA,NA,1936,44.330000_-112.330000_24_36,24,2006,44.33,-112.33,10,0,Purshia,tridentata,Purshia tridentata
1589,18,NA,NA,1936,44.330000_-112.330000_24_36,24,248,44.33,-112.33,8,0,Artemisia,tripartita,Artemisia tripartita
1590,18,NA,NA,1936,44.330000_-112.330000_24_36,24,275,44.33,-112.33,2,0,Astragalus,convallarius,Astragalus convallarius
1591,18,NA,NA,1936,44.330000_-112.330000_24_36,24,280,44.33,-112.33,8,0,Astragalus,sp,Astragalus sp
1592,18,NA,NA,1934,44.330000_-112.330000_23_34,23,170,44.33,-112.33,1,0,Antennaria,sp,Antennaria sp
1593,18,NA,NA,1936,44.330000_-112.330000_24_36,24,422,44.33,-112.33,1,0,Carex,douglasii,Carex douglasii
1594,18,NA,NA,1936,44.330000_-112.330000_24_36,24,546,44.33,-112.33,1,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
1595,18,NA,NA,1936,44.330000_-112.330000_24_36,24,631,44.33,-112.33,20,0,Crepis,acuminata,Crepis acuminata
1596,18,NA,NA,1936,44.330000_-112.330000_25_36,25,1214,44.33,-112.33,114,0,Hesperostipa,comata,Hesperostipa comata
1597,18,NA,NA,1936,44.330000_-112.330000_25_36,25,1352,44.33,-112.33,12,0,Koeleria,macrantha,Koeleria macrantha
1598,18,NA,NA,1936,44.330000_-112.330000_25_36,25,1424,44.33,-112.33,64,0,Linanthus,pungens,Linanthus pungens
1599,18,NA,NA,1936,44.330000_-112.330000_25_36,25,1831,44.33,-112.33,5,0,Phlox,hoodii,Phlox hoodii
1600,18,NA,NA,1936,44.330000_-112.330000_25_36,25,1832,44.33,-112.33,7,0,Phlox,longifolia,Phlox longifolia
1601,18,NA,NA,1936,44.330000_-112.330000_25_36,25,1880,44.33,-112.33,18,0,Poa,secunda,Poa secunda
1602,18,NA,NA,1936,44.330000_-112.330000_25_36,25,1969,44.33,-112.33,135,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1603,18,NA,NA,1936,44.330000_-112.330000_25_36,25,221,44.33,-112.33,3,0,Arabis,holboellii,Arabis holboellii
1604,18,NA,NA,1936,44.330000_-112.330000_25_36,25,2319,44.33,-112.33,1,0,Tetradymia,canescens,Tetradymia canescens
1605,18,NA,NA,1936,44.330000_-112.330000_25_36,25,248,44.33,-112.33,9,0,Artemisia,tripartita,Artemisia tripartita
1606,18,NA,NA,1936,44.330000_-112.330000_25_36,25,275,44.33,-112.33,1,0,Astragalus,convallarius,Astragalus convallarius
1607,18,NA,NA,1936,44.330000_-112.330000_25_36,25,30,44.33,-112.33,16,0,Achnatherum,hymenoides,Achnatherum hymenoides
1608,18,NA,NA,1936,44.330000_-112.330000_25_36,25,317,44.33,-112.33,2,0,Balsamorhiza,sagittata,Balsamorhiza sagittata
1609,18,NA,NA,1936,44.330000_-112.330000_25_36,25,381,44.33,-112.33,2,0,Calochortus,macrocarpus,Calochortus macrocarpus
1610,18,NA,NA,1936,44.330000_-112.330000_25_36,25,546,44.33,-112.33,3,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
1611,18,NA,NA,1936,44.330000_-112.330000_25_36,25,590,44.33,-112.33,1,0,Comandra,umbellata,Comandra umbellata
1612,18,NA,NA,1936,44.330000_-112.330000_25_36,25,631,44.33,-112.33,108,0,Crepis,acuminata,Crepis acuminata
1613,18,NA,NA,1936,44.330000_-112.330000_26_36,26,118,44.33,-112.33,2,0,Allium,textile,Allium textile
1614,18,NA,NA,1936,44.330000_-112.330000_26_36,26,1214,44.33,-112.33,133,0,Hesperostipa,comata,Hesperostipa comata
1615,18,NA,NA,1936,44.330000_-112.330000_26_36,26,1424,44.33,-112.33,7,0,Linanthus,pungens,Linanthus pungens
1616,18,NA,NA,1936,44.330000_-112.330000_26_36,26,1832,44.33,-112.33,1,0,Phlox,longifolia,Phlox longifolia
1617,18,NA,NA,1936,44.330000_-112.330000_26_36,26,1880,44.33,-112.33,11,0,Poa,secunda,Poa secunda
1618,18,NA,NA,1936,44.330000_-112.330000_26_36,26,1969,44.33,-112.33,42,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1619,18,NA,NA,1936,44.330000_-112.330000_26_36,26,2199,44.33,-112.33,2,0,Sphaeralcea,munroana,Sphaeralcea munroana
1620,18,NA,NA,1936,44.330000_-112.330000_26_36,26,2319,44.33,-112.33,2,0,Tetradymia,canescens,Tetradymia canescens
1621,18,NA,NA,1936,44.330000_-112.330000_26_36,26,248,44.33,-112.33,4,0,Artemisia,tripartita,Artemisia tripartita
1622,18,NA,NA,1936,44.330000_-112.330000_26_36,26,279,44.33,-112.33,1,0,Astragalus,purshii,Astragalus purshii
1623,18,NA,NA,1936,44.330000_-112.330000_26_36,26,30,44.33,-112.33,3,0,Achnatherum,hymenoides,Achnatherum hymenoides
1624,18,NA,NA,1936,44.330000_-112.330000_26_36,26,317,44.33,-112.33,3,0,Balsamorhiza,sagittata,Balsamorhiza sagittata
1625,18,NA,NA,1936,44.330000_-112.330000_26_36,26,422,44.33,-112.33,3,0,Carex,douglasii,Carex douglasii
1626,18,NA,NA,1936,44.330000_-112.330000_26_36,26,546,44.33,-112.33,1,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
1627,18,NA,NA,1936,44.330000_-112.330000_26_36,26,631,44.33,-112.33,95,0,Crepis,acuminata,Crepis acuminata
1628,18,NA,NA,1936,44.330000_-112.330000_2_36,2,1163,44.33,-112.33,1,0,Gutierrezia,sarothrae,Gutierrezia sarothrae
1629,18,NA,NA,1936,44.330000_-112.330000_2_36,2,118,44.33,-112.33,3,0,Allium,textile,Allium textile
1630,18,NA,NA,1936,44.330000_-112.330000_2_36,2,1214,44.33,-112.33,43,0,Hesperostipa,comata,Hesperostipa comata
1631,18,NA,NA,1936,44.330000_-112.330000_2_36,2,1352,44.33,-112.33,34,0,Koeleria,macrantha,Koeleria macrantha
1632,18,NA,NA,1936,44.330000_-112.330000_24_36,24,30,44.33,-112.33,3,0,Achnatherum,hymenoides,Achnatherum hymenoides
1633,18,NA,NA,1936,44.330000_-112.330000_2_36,2,1831,44.33,-112.33,3,0,Phlox,hoodii,Phlox hoodii
1634,18,NA,NA,1936,44.330000_-112.330000_2_36,2,1832,44.33,-112.33,32,0,Phlox,longifolia,Phlox longifolia
1635,18,NA,NA,1934,44.330000_-112.330000_23_34,23,1969,44.33,-112.33,44,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1636,18,NA,NA,1934,44.330000_-112.330000_23_34,23,221,44.33,-112.33,1,0,Arabis,holboellii,Arabis holboellii
1637,18,NA,NA,1934,44.330000_-112.330000_23_34,23,248,44.33,-112.33,5,0,Artemisia,tripartita,Artemisia tripartita
1638,18,NA,NA,1934,44.330000_-112.330000_23_34,23,317,44.33,-112.33,5,0,Balsamorhiza,sagittata,Balsamorhiza sagittata
1639,18,NA,NA,1934,44.330000_-112.330000_23_34,23,422,44.33,-112.33,6,0,Carex,douglasii,Carex douglasii
1640,18,NA,NA,1934,44.330000_-112.330000_23_34,23,546,44.33,-112.33,3,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
1641,18,NA,NA,1934,44.330000_-112.330000_23_34,23,631,44.33,-112.33,1,0,Crepis,acuminata,Crepis acuminata
1642,18,NA,NA,1934,44.330000_-112.330000_23_34,23,827,44.33,-112.33,5,0,Elymus,albicans,Elymus albicans
1643,18,NA,NA,1934,44.330000_-112.330000_23_34,23,85,44.33,-112.33,10,0,Agoseris,taraxacifolia,Agoseris taraxacifolia
1644,18,NA,NA,1937,44.330000_-112.330000_21_37,21,2199,44.33,-112.33,1,0,Sphaeralcea,munroana,Sphaeralcea munroana
1645,18,NA,NA,1937,44.330000_-112.330000_21_37,21,221,44.33,-112.33,5,0,Arabis,holboellii,Arabis holboellii
1646,18,NA,NA,1937,44.330000_-112.330000_21_37,21,2319,44.33,-112.33,1,0,Tetradymia,canescens,Tetradymia canescens
1647,18,NA,NA,1937,44.330000_-112.330000_21_37,21,2425,44.33,-112.33,6,0,Viola,praemorsa,Viola praemorsa
1648,18,NA,NA,1937,44.330000_-112.330000_21_37,21,246,44.33,-112.33,23,0,Arnica,fulgens,Arnica fulgens
1649,18,NA,NA,1937,44.330000_-112.330000_21_37,21,248,44.33,-112.33,3,0,Artemisia,tripartita,Artemisia tripartita
1650,18,NA,NA,1933,44.330000_-112.330000_5_33,5,1880,44.33,-112.33,7,0,Poa,secunda,Poa secunda
1651,18,NA,NA,1937,44.330000_-112.330000_21_37,21,280,44.33,-112.33,1,0,Astragalus,sp,Astragalus sp
1652,18,NA,NA,1926,44.330000_-112.330000_13_26,13,1969,44.33,-112.33,31,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1653,18,NA,NA,1926,44.330000_-112.330000_13_26,13,2319,44.33,-112.33,3,0,Tetradymia,canescens,Tetradymia canescens
1654,18,NA,NA,1926,44.330000_-112.330000_13_26,13,248,44.33,-112.33,6,0,Artemisia,tripartita,Artemisia tripartita
1655,18,NA,NA,1926,44.330000_-112.330000_13_26,13,270,44.33,-112.33,1,0,Aster,sp,Aster sp
1656,18,NA,NA,1926,44.330000_-112.330000_13_26,13,422,44.33,-112.33,1,0,Carex,douglasii,Carex douglasii
1657,18,NA,NA,1926,44.330000_-112.330000_13_26,13,546,44.33,-112.33,8,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
1658,18,NA,NA,1926,44.330000_-112.330000_13_26,13,631,44.33,-112.33,1,0,Crepis,acuminata,Crepis acuminata
1659,18,NA,NA,1926,44.330000_-112.330000_13_26,13,827,44.33,-112.33,1,0,Elymus,albicans,Elymus albicans
1660,18,NA,NA,1926,44.330000_-112.330000_24_26,24,1214,44.33,-112.33,10,0,Hesperostipa,comata,Hesperostipa comata
1661,18,NA,NA,1926,44.330000_-112.330000_24_26,24,1352,44.33,-112.33,15,0,Koeleria,macrantha,Koeleria macrantha
1662,18,NA,NA,1926,44.330000_-112.330000_24_26,24,1498,44.33,-112.33,1,0,Machaeranthera,canescens,Machaeranthera canescens
1663,18,NA,NA,1926,44.330000_-112.330000_24_26,24,1499,44.33,-112.33,1,0,Machaeranthera,sp,Machaeranthera sp
1664,18,NA,NA,1926,44.330000_-112.330000_24_26,24,1611,44.33,-112.33,25,0,Morphospecies,,Morphospecies 
1665,18,NA,NA,1926,44.330000_-112.330000_24_26,24,1623,44.33,-112.33,4,0,Morphospecies,grass,Morphospecies grass
1666,18,NA,NA,1926,44.330000_-112.330000_24_26,24,1831,44.33,-112.33,2,0,Phlox,hoodii,Phlox hoodii
1667,18,NA,NA,1926,44.330000_-112.330000_24_26,24,1832,44.33,-112.33,4,0,Phlox,longifolia,Phlox longifolia
1668,18,NA,NA,1926,44.330000_-112.330000_24_26,24,1880,44.33,-112.33,11,0,Poa,secunda,Poa secunda
1669,18,NA,NA,1926,44.330000_-112.330000_24_26,24,1969,44.33,-112.33,13,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1670,18,NA,NA,1926,44.330000_-112.330000_24_26,24,248,44.33,-112.33,3,0,Artemisia,tripartita,Artemisia tripartita
1671,18,NA,NA,1926,44.330000_-112.330000_24_26,24,275,44.33,-112.33,6,0,Astragalus,convallarius,Astragalus convallarius
1672,18,NA,NA,1936,44.330000_-112.330000_2_36,2,1424,44.33,-112.33,1,0,Linanthus,pungens,Linanthus pungens
1673,18,NA,NA,1934,44.330000_-112.330000_10_34,10,1969,44.33,-112.33,19,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1674,18,NA,NA,1934,44.330000_-112.330000_10_34,10,221,44.33,-112.33,1,0,Arabis,holboellii,Arabis holboellii
1675,18,NA,NA,1934,44.330000_-112.330000_10_34,10,2319,44.33,-112.33,5,0,Tetradymia,canescens,Tetradymia canescens
1676,18,NA,NA,1934,44.330000_-112.330000_10_34,10,248,44.33,-112.33,9,0,Artemisia,tripartita,Artemisia tripartita
1677,18,NA,NA,1934,44.330000_-112.330000_10_34,10,30,44.33,-112.33,1,0,Achnatherum,hymenoides,Achnatherum hymenoides
1678,18,NA,NA,1934,44.330000_-112.330000_10_34,10,422,44.33,-112.33,13,0,Carex,douglasii,Carex douglasii
1679,18,NA,NA,1934,44.330000_-112.330000_10_34,10,546,44.33,-112.33,2,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
1680,18,NA,NA,1934,44.330000_-112.330000_10_34,10,827,44.33,-112.33,3,0,Elymus,albicans,Elymus albicans
1681,18,NA,NA,1936,44.330000_-112.330000_5_36,5,280,44.33,-112.33,1,0,Astragalus,sp,Astragalus sp
1682,18,NA,NA,1936,44.330000_-112.330000_5_36,5,317,44.33,-112.33,5,0,Balsamorhiza,sagittata,Balsamorhiza sagittata
1683,18,NA,NA,1936,44.330000_-112.330000_5_36,5,448,44.33,-112.33,1,0,Castilleja,angustifolia,Castilleja angustifolia
1684,18,NA,NA,1936,44.330000_-112.330000_5_36,5,546,44.33,-112.33,6,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
1685,18,NA,NA,1926,44.330000_-112.330000_25_26,25,248,44.33,-112.33,6,0,Artemisia,tripartita,Artemisia tripartita
1686,18,NA,NA,1926,44.330000_-112.330000_25_26,25,270,44.33,-112.33,7,0,Aster,sp,Aster sp
1687,18,NA,NA,1936,44.330000_-112.330000_6_36,6,1352,44.33,-112.33,5,0,Koeleria,macrantha,Koeleria macrantha
1688,18,NA,NA,1936,44.330000_-112.330000_6_36,6,1424,44.33,-112.33,11,0,Linanthus,pungens,Linanthus pungens
1689,18,NA,NA,1936,44.330000_-112.330000_6_36,6,1611,44.33,-112.33,2,0,Morphospecies,,Morphospecies 
1690,18,NA,NA,1936,44.330000_-112.330000_6_36,6,170,44.33,-112.33,4,0,Antennaria,sp,Antennaria sp
1691,18,NA,NA,1936,44.330000_-112.330000_6_36,6,1793,44.33,-112.33,2,0,Penstemon,speciosus,Penstemon speciosus
1692,18,NA,NA,1936,44.330000_-112.330000_6_36,6,1831,44.33,-112.33,3,0,Phlox,hoodii,Phlox hoodii
1693,18,NA,NA,1936,44.330000_-112.330000_6_36,6,1832,44.33,-112.33,2,0,Phlox,longifolia,Phlox longifolia
1694,18,NA,NA,1936,44.330000_-112.330000_6_36,6,1880,44.33,-112.33,17,0,Poa,secunda,Poa secunda
1695,18,NA,NA,1927,44.330000_-112.330000_11_27,11,1880,44.33,-112.33,13,0,Poa,secunda,Poa secunda
1696,18,NA,NA,1927,44.330000_-112.330000_11_27,11,1969,44.33,-112.33,52,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1697,18,NA,NA,1927,44.330000_-112.330000_11_27,11,248,44.33,-112.33,1,0,Artemisia,tripartita,Artemisia tripartita
1698,18,NA,NA,1927,44.330000_-112.330000_11_27,11,317,44.33,-112.33,1,0,Balsamorhiza,sagittata,Balsamorhiza sagittata
1699,18,NA,NA,1927,44.330000_-112.330000_11_27,11,546,44.33,-112.33,7,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
1700,18,NA,NA,1927,44.330000_-112.330000_11_27,11,873,44.33,-112.33,2,0,Eriogonum,sp,Eriogonum sp
1701,18,NA,NA,1927,44.330000_-112.330000_13_27,13,1214,44.33,-112.33,4,0,Hesperostipa,comata,Hesperostipa comata
1702,18,NA,NA,1927,44.330000_-112.330000_13_27,13,1794,44.33,-112.33,3,0,Penstemon,sp,Penstemon sp
1703,18,NA,NA,1927,44.330000_-112.330000_13_27,13,1831,44.33,-112.33,1,0,Phlox,hoodii,Phlox hoodii
1704,18,NA,NA,1927,44.330000_-112.330000_13_27,13,1832,44.33,-112.33,3,0,Phlox,longifolia,Phlox longifolia
1705,18,NA,NA,1927,44.330000_-112.330000_13_27,13,1880,44.33,-112.33,3,0,Poa,secunda,Poa secunda
1706,18,NA,NA,1927,44.330000_-112.330000_13_27,13,1969,44.33,-112.33,27,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1707,18,NA,NA,1927,44.330000_-112.330000_13_27,13,2319,44.33,-112.33,2,0,Tetradymia,canescens,Tetradymia canescens
1708,18,NA,NA,1927,44.330000_-112.330000_13_27,13,248,44.33,-112.33,4,0,Artemisia,tripartita,Artemisia tripartita
1709,18,NA,NA,1927,44.330000_-112.330000_13_27,13,546,44.33,-112.33,8,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
1710,18,NA,NA,1927,44.330000_-112.330000_13_27,13,631,44.33,-112.33,1,0,Crepis,acuminata,Crepis acuminata
1711,18,NA,NA,1927,44.330000_-112.330000_13_27,13,827,44.33,-112.33,2,0,Elymus,albicans,Elymus albicans
1712,18,NA,NA,1927,44.330000_-112.330000_25_27,25,1163,44.33,-112.33,4,0,Gutierrezia,sarothrae,Gutierrezia sarothrae
1713,18,NA,NA,1927,44.330000_-112.330000_25_27,25,1214,44.33,-112.33,4,0,Hesperostipa,comata,Hesperostipa comata
1714,18,NA,NA,1927,44.330000_-112.330000_25_27,25,1424,44.33,-112.33,2,0,Linanthus,pungens,Linanthus pungens
1715,18,NA,NA,1927,44.330000_-112.330000_25_27,25,1623,44.33,-112.33,1,0,Morphospecies,grass,Morphospecies grass
1716,18,NA,NA,1927,44.330000_-112.330000_25_27,25,1794,44.33,-112.33,4,0,Penstemon,sp,Penstemon sp
1717,18,NA,NA,1927,44.330000_-112.330000_25_27,25,1831,44.33,-112.33,4,0,Phlox,hoodii,Phlox hoodii
1718,18,NA,NA,1927,44.330000_-112.330000_25_27,25,1880,44.33,-112.33,12,0,Poa,secunda,Poa secunda
1719,18,NA,NA,1927,44.330000_-112.330000_25_27,25,1969,44.33,-112.33,58,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1720,18,NA,NA,1927,44.330000_-112.330000_25_27,25,248,44.33,-112.33,5,0,Artemisia,tripartita,Artemisia tripartita
1721,18,NA,NA,1927,44.330000_-112.330000_25_27,25,270,44.33,-112.33,20,0,Aster,sp,Aster sp
1722,18,NA,NA,1927,44.330000_-112.330000_25_27,25,30,44.33,-112.33,10,0,Achnatherum,hymenoides,Achnatherum hymenoides
1723,18,NA,NA,1937,44.330000_-112.330000_12_37,12,1470,44.33,-112.33,3,0,Lomatium,sp,Lomatium sp
1724,18,NA,NA,1937,44.330000_-112.330000_12_37,12,1793,44.33,-112.33,1,0,Penstemon,speciosus,Penstemon speciosus
1725,18,NA,NA,1937,44.330000_-112.330000_12_37,12,1831,44.33,-112.33,3,0,Phlox,hoodii,Phlox hoodii
1726,18,NA,NA,1937,44.330000_-112.330000_12_37,12,1832,44.33,-112.33,47,0,Phlox,longifolia,Phlox longifolia
1727,18,NA,NA,1937,44.330000_-112.330000_12_37,12,1880,44.33,-112.33,21,0,Poa,secunda,Poa secunda
1728,18,NA,NA,1937,44.330000_-112.330000_12_37,12,1969,44.33,-112.33,30,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1729,18,NA,NA,1937,44.330000_-112.330000_12_37,12,2144,44.33,-112.33,1,0,Senecio,integerrimus,Senecio integerrimus
1730,18,NA,NA,1937,44.330000_-112.330000_12_37,12,221,44.33,-112.33,27,0,Arabis,holboellii,Arabis holboellii
1731,18,NA,NA,1937,44.330000_-112.330000_12_37,12,2425,44.33,-112.33,3,0,Viola,praemorsa,Viola praemorsa
1732,18,NA,NA,1937,44.330000_-112.330000_12_37,12,248,44.33,-112.33,13,0,Artemisia,tripartita,Artemisia tripartita
1733,18,NA,NA,1937,44.330000_-112.330000_12_37,12,280,44.33,-112.33,1,0,Astragalus,sp,Astragalus sp
1734,18,NA,NA,1937,44.330000_-112.330000_12_37,12,317,44.33,-112.33,45,0,Balsamorhiza,sagittata,Balsamorhiza sagittata
1735,18,NA,NA,1937,44.330000_-112.330000_12_37,12,546,44.33,-112.33,1,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
1736,18,NA,NA,1937,44.330000_-112.330000_12_37,12,631,44.33,-112.33,3,0,Crepis,acuminata,Crepis acuminata
1737,18,NA,NA,1937,44.330000_-112.330000_12_37,12,827,44.33,-112.33,42,0,Elymus,albicans,Elymus albicans
1738,18,NA,NA,1937,44.330000_-112.330000_12_37,12,863,44.33,-112.33,3,0,Erigeron,corymbosus,Erigeron corymbosus
1739,18,NA,NA,1937,44.330000_-112.330000_12_37,12,865,44.33,-112.33,3,0,Erigeron,engelmannii,Erigeron engelmannii
1740,18,NA,NA,1934,44.330000_-112.330000_15_34,15,2319,44.33,-112.33,2,0,Tetradymia,canescens,Tetradymia canescens
1741,18,NA,NA,1934,44.330000_-112.330000_15_34,15,248,44.33,-112.33,9,0,Artemisia,tripartita,Artemisia tripartita
1742,18,NA,NA,1934,44.330000_-112.330000_15_34,15,275,44.33,-112.33,2,0,Astragalus,convallarius,Astragalus convallarius
1743,18,NA,NA,1934,44.330000_-112.330000_15_34,15,30,44.33,-112.33,1,0,Achnatherum,hymenoides,Achnatherum hymenoides
1744,18,NA,NA,1934,44.330000_-112.330000_15_34,15,546,44.33,-112.33,3,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
1745,18,NA,NA,1934,44.330000_-112.330000_15_34,15,631,44.33,-112.33,1,0,Crepis,acuminata,Crepis acuminata
1746,18,NA,NA,1937,44.330000_-112.330000_13_37,13,1880,44.33,-112.33,26,0,Poa,secunda,Poa secunda
1747,18,NA,NA,1937,44.330000_-112.330000_13_37,13,1969,44.33,-112.33,98,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1748,18,NA,NA,1934,44.330000_-112.330000_16_34,16,1163,44.33,-112.33,2,0,Gutierrezia,sarothrae,Gutierrezia sarothrae
1749,18,NA,NA,1934,44.330000_-112.330000_16_34,16,1214,44.33,-112.33,20,0,Hesperostipa,comata,Hesperostipa comata
1750,18,NA,NA,1934,44.330000_-112.330000_16_34,16,1352,44.33,-112.33,21,0,Koeleria,macrantha,Koeleria macrantha
1751,18,NA,NA,1934,44.330000_-112.330000_16_34,16,170,44.33,-112.33,2,0,Antennaria,sp,Antennaria sp
1752,18,NA,NA,1934,44.330000_-112.330000_16_34,16,1832,44.33,-112.33,38,0,Phlox,longifolia,Phlox longifolia
1753,18,NA,NA,1934,44.330000_-112.330000_16_34,16,1969,44.33,-112.33,50,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1754,18,NA,NA,1934,44.330000_-112.330000_16_34,16,221,44.33,-112.33,12,0,Arabis,holboellii,Arabis holboellii
1755,18,NA,NA,1934,44.330000_-112.330000_16_34,16,2423,44.33,-112.33,3,0,Viola,beckwithii,Viola beckwithii
1756,18,NA,NA,1936,44.330000_-112.330000_2_36,2,1880,44.33,-112.33,34,0,Poa,secunda,Poa secunda
1757,18,NA,NA,1936,44.330000_-112.330000_2_36,2,1969,44.33,-112.33,85,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1758,18,NA,NA,1936,44.330000_-112.330000_2_36,2,2006,44.33,-112.33,15,0,Purshia,tridentata,Purshia tridentata
1759,18,NA,NA,1936,44.330000_-112.330000_2_36,2,248,44.33,-112.33,5,0,Artemisia,tripartita,Artemisia tripartita
1760,18,NA,NA,1936,44.330000_-112.330000_2_36,2,317,44.33,-112.33,1,0,Balsamorhiza,sagittata,Balsamorhiza sagittata
1761,18,NA,NA,1936,44.330000_-112.330000_2_36,2,381,44.33,-112.33,2,0,Calochortus,macrocarpus,Calochortus macrocarpus
1762,18,NA,NA,1936,44.330000_-112.330000_2_36,2,422,44.33,-112.33,5,0,Carex,douglasii,Carex douglasii
1763,18,NA,NA,1933,44.330000_-112.330000_4_33,4,317,44.33,-112.33,9,0,Balsamorhiza,sagittata,Balsamorhiza sagittata
1764,18,NA,NA,1933,44.330000_-112.330000_4_33,4,546,44.33,-112.33,2,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
1765,18,NA,NA,1933,44.330000_-112.330000_4_33,4,631,44.33,-112.33,9,0,Crepis,acuminata,Crepis acuminata
1766,18,NA,NA,1933,44.330000_-112.330000_4_33,4,865,44.33,-112.33,10,0,Erigeron,engelmannii,Erigeron engelmannii
1767,18,NA,NA,1933,44.330000_-112.330000_5_33,5,1352,44.33,-112.33,1,0,Koeleria,macrantha,Koeleria macrantha
1768,18,NA,NA,1933,44.330000_-112.330000_5_33,5,1470,44.33,-112.33,1,0,Lomatium,sp,Lomatium sp
1769,18,NA,NA,1933,44.330000_-112.330000_5_33,5,1611,44.33,-112.33,3,0,Morphospecies,,Morphospecies 
1770,18,NA,NA,1933,44.330000_-112.330000_5_33,5,1831,44.33,-112.33,3,0,Phlox,hoodii,Phlox hoodii
1771,18,NA,NA,1937,44.330000_-112.330000_15_37,15,1880,44.33,-112.33,16,0,Poa,secunda,Poa secunda
1772,18,NA,NA,1933,44.330000_-112.330000_5_33,5,1969,44.33,-112.33,116,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
1773,18,NA,NA,1937,44.330000_-112.330000_21_37,21,317,44.33,-112.33,8,0,Balsamorhiza,sagittata,Balsamorhiza sagittata
1774,18,NA,NA,1937,44.330000_-112.330000_21_37,21,422,44.33,-112.33,23,0,Carex,douglasii,Carex douglasii
1775,18,NA,NA,1937,44.330000_-112.330000_21_37,21,631,44.33,-112.33,4,0,Crepis,acuminata,Crepis acuminata
1776,18,NA,NA,1934,44.330000_-112.330000_24_34,24,276,44.33,-112.33,1,0,Astragalus,filipes,Astragalus filipes
1777,18,NA,NA,1934,44.330000_-112.330000_24_34,24,280,44.33,-112.33,6,0,Astragalus,sp,Astragalus sp
1778,18,NA,NA,1934,44.330000_-112.330000_24_34,24,30,44.33,-112.33,5,0,Achnatherum,hymenoides,Achnatherum hymenoides
1779,18,NA,NA,1934,44.330000_-112.330000_24_34,24,546,44.33,-112.33,1,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
1780,18,NA,NA,1934,44.330000_-112.330000_24_34,24,631,44.33,-112.33,21,0,Crepis,acuminata,Crepis acuminata
1781,18,NA,NA,1934,44.330000_-112.330000_24_34,24,827,44.33,-112.33,1,0,Elymus,albicans,Elymus albicans
1782,18,NA,NA,1934,44.330000_-112.330000_25_34,25,1214,44.33,-112.33,11,0,Hesperostipa,comata,Hesperostipa comata
1783,18,NA,NA,1934,44.330000_-112.330000_25_34,25,1424,44.33,-112.33,12,0,Linanthus,pungens,Linanthus pungens
